"Time","Year",2014,2014.5,2015,2015.5,2016,2016.5,2017,2017.5,2018,2018.5,2019,2019.5,2020,2020.5,2021,2021.5,2022,2022.5,2023,2023.5,2024,2024.5,2025,2025.5,2026,2026.5,2027,2027.5,2028,2028.5,2029,2029.5,2030,2030.5,2031,2031.5,2032,2032.5,2033,2033.5,2034,2034.5,2035,2035.5,2036,2036.5,2037,2037.5,2038,2038.5,2039,2039.5,2040
"Profit per shrimp farm[Small,Without disease]","vnd/household",2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07,2.50379E+07
"Profit per shrimp farm[Small,With disease]","vnd/household",5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06,5.18253E+06
"Profit per shrimp farm[Medium,Without disease]","vnd/household",7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07,7.51138E+07
"Profit per shrimp farm[Medium,With disease]","vnd/household",1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07,1.55476E+07
"Profit per shrimp farm[Large,Without disease]","vnd/household",1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08,1.2519E+08
"Profit per shrimp farm[Large,With disease]","vnd/household",2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07,2.59126E+07
""Profit/farm"[Rice,Small]","vnd/household",9.44995E+06,9.44995E+06,9.44995E+06,7.36195E+06,5.27396E+06,7.36195E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,7.36195E+06,5.27396E+06,7.36195E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,9.44995E+06,7.36195E+06,5.27396E+06,7.36195E+06,9.44995E+06,9.44995E+06,9.44995E+06,7.36195E+06,5.27396E+06,7.36195E+06,9.44995E+06,9.44995E+06,9.44995E+06,7.36195E+06,5.27396E+06,7.36195E+06,9.44995E+06,9.44995E+06,9.44995E+06,7.36195E+06,5.27396E+06,7.36195E+06,9.44995E+06,9.44995E+06,9.44995E+06,7.36195E+06,5.27396E+06,7.36195E+06,9.44995E+06,9.44995E+06,9.44995E+06
""Profit/farm"[Rice,Medium]","vnd/household",2.83498E+07,2.83498E+07,2.83498E+07,2.20859E+07,1.58219E+07,2.20859E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.20859E+07,1.58219E+07,2.20859E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.20859E+07,1.58219E+07,2.20859E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.20859E+07,1.58219E+07,2.20859E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.20859E+07,1.58219E+07,2.20859E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.20859E+07,1.58219E+07,2.20859E+07,2.83498E+07,2.83498E+07,2.83498E+07,2.20859E+07,1.58219E+07,2.20859E+07,2.83498E+07,2.83498E+07,2.83498E+07
""Profit/farm"[Rice,Large]","vnd/household",4.72497E+07,4.72497E+07,4.72497E+07,3.68098E+07,2.63698E+07,3.68098E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,3.68098E+07,2.63698E+07,3.68098E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,4.72497E+07,3.68098E+07,2.63698E+07,3.68098E+07,4.72497E+07,4.72497E+07,4.72497E+07,3.68098E+07,2.63698E+07,3.68098E+07,4.72497E+07,4.72497E+07,4.72497E+07,3.68098E+07,2.63698E+07,3.68098E+07,4.72497E+07,4.72497E+07,4.72497E+07,3.68098E+07,2.63698E+07,3.68098E+07,4.72497E+07,4.72497E+07,4.72497E+07,3.68098E+07,2.63698E+07,3.68098E+07,4.72497E+07,4.72497E+07,4.72497E+07
""Profit/farm"[Coconut,Small]","vnd/household",2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07,2.63712E+07
""Profit/farm"[Coconut,Medium]","vnd/household",7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07,7.91138E+07
""Profit/farm"[Coconut,Large]","vnd/household",1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08,1.31856E+08
""Profit/farm"[Maize,Small]","vnd/household",1.11527E+07,1.11527E+07,1.11527E+07,9.32529E+06,7.49789E+06,9.32529E+06,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,9.32529E+06,7.49789E+06,9.32529E+06,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,1.11527E+07,9.32529E+06,7.49789E+06,9.32529E+06,1.11527E+07,1.11527E+07,1.11527E+07,9.32529E+06,7.49789E+06,9.32529E+06,1.11527E+07,1.11527E+07,1.11527E+07,9.32529E+06,7.49789E+06,9.32529E+06,1.11527E+07,1.11527E+07,1.11527E+07,9.32529E+06,7.49789E+06,9.32529E+06,1.11527E+07,1.11527E+07,1.11527E+07,9.32529E+06,7.49789E+06,9.32529E+06,1.11527E+07,1.11527E+07,1.11527E+07
""Profit/farm"[Maize,Medium]","vnd/household",3.34441E+07,3.34441E+07,3.34441E+07,2.79653E+07,2.24865E+07,2.79653E+07,3.34441E+07,3.34439E+07,3.34437E+07,3.34435E+07,3.34433E+07,2.79643E+07,2.24854E+07,2.79627E+07,3.34384E+07,3.34366E+07,3.34348E+07,3.34328E+07,3.34309E+07,3.34291E+07,3.34274E+07,3.34259E+07,3.34247E+07,2.79499E+07,2.24756E+07,2.79485E+07,3.34198E+07,3.34185E+07,3.34177E+07,2.79449E+07,2.24724E+07,2.79438E+07,3.34136E+07,3.34124E+07,3.34118E+07,2.79406E+07,2.24696E+07,2.79399E+07,3.34086E+07,3.34076E+07,3.34073E+07,2.79373E+07,2.24675E+07,2.7937E+07,3.34048E+07,3.3404E+07,3.34037E+07,2.79347E+07,2.24657E+07,2.79343E+07,3.34014E+07,3.34006E+07,3.34003E+07
""Profit/farm"[Maize,Large]","vnd/household",5.57334E+07,5.57334E+07,5.57335E+07,4.66022E+07,3.74709E+07,4.66022E+07,5.57335E+07,5.57331E+07,5.57327E+07,5.57323E+07,5.57318E+07,4.65998E+07,3.7468E+07,4.65961E+07,5.57213E+07,5.57174E+07,5.57135E+07,5.57094E+07,5.57052E+07,5.57013E+07,5.56977E+07,5.56946E+07,5.56919E+07,4.65667E+07,3.74426E+07,4.65636E+07,5.56814E+07,5.56787E+07,5.56769E+07,4.65552E+07,3.74341E+07,4.65528E+07,5.56681E+07,5.56656E+07,5.56643E+07,4.65453E+07,3.74269E+07,4.65438E+07,5.56573E+07,5.56553E+07,5.56546E+07,4.65379E+07,3.74215E+07,4.65371E+07,5.56493E+07,5.56476E+07,5.56469E+07,4.65318E+07,3.74168E+07,4.6531E+07,5.56419E+07,5.56402E+07,5.56396E+07
""Required number of man days / shrimp farm"[Small,Without disease]","person",0
""Required number of man days / shrimp farm"[Small,With disease]","person",0
""Required number of man days / shrimp farm"[Medium,Without disease]","person",0
""Required number of man days / shrimp farm"[Medium,With disease]","person",0
""Required number of man days / shrimp farm"[Large,Without disease]","person",27
""Required number of man days / shrimp farm"[Large,With disease]","person",27
"Required number of man days per farm[Rice,Small]","person",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Required number of man days per farm[Rice,Medium]","person",30,30,30,21.36,12.72,21.36,30,30,30,30,30,21.36,12.72,21.36,30,30,30,30,30,30,30,30,30,21.36,12.72,21.36,30,30,30,21.36,12.72,21.36,30,30,30,21.36,12.72,21.36,30,30,30,21.36,12.72,21.36,30,30,30,21.36,12.72,21.36,30,30,30
"Required number of man days per farm[Rice,Large]","person",99,99,99,84.6,70.2,84.6,99,99,99,99,99,84.6,70.2,84.6,99,99,99,99,99,99,99,99,99,84.6,70.2,84.6,99,99,99,84.6,70.2,84.6,99,99,99,84.6,70.2,84.6,99,99,99,84.6,70.2,84.6,99,99,99,84.6,70.2,84.6,99,99,99
"Required number of man days per farm[Coconut,Small]","person",0
"Required number of man days per farm[Coconut,Medium]","person",0
"Required number of man days per farm[Coconut,Large]","person",0
"Required number of man days per farm[Maize,Small]","person",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Required number of man days per farm[Maize,Medium]","person",78.196,78.196,78.196,59.116,40.036,59.116,78.196,78.196,78.196,78.196,78.196,59.116,40.036,59.116,78.196,78.196,78.196,78.196,78.196,78.196,78.196,78.196,78.196,59.116,40.036,59.116,78.196,78.196,78.196,59.116,40.036,59.116,78.196,78.196,78.196,59.116,40.036,59.116,78.196,78.196,78.196,59.116,40.036,59.116,78.196,78.196,78.196,59.116,40.036,59.116,78.196,78.196,78.196
"Required number of man days per farm[Maize,Large]","person",167.66,167.66,167.66,135.86,104.06,135.86,167.66,167.66,167.66,167.66,167.66,135.86,104.06,135.86,167.66,167.66,167.66,167.66,167.66,167.66,167.66,167.66,167.66,135.86,104.06,135.86,167.66,167.66,167.66,135.86,104.06,135.86,167.66,167.66,167.66,135.86,104.06,135.86,167.66,167.66,167.66,135.86,104.06,135.86,167.66,167.66,167.66,135.86,104.06,135.86,167.66,167.66,167.66
"Revenue crop yield[Rice,Small]","vnd/household",1.73999E+07,1.73999E+07,1.73999E+07,1.5312E+07,1.3224E+07,1.5312E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.5312E+07,1.3224E+07,1.5312E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.5312E+07,1.3224E+07,1.5312E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.5312E+07,1.3224E+07,1.5312E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.5312E+07,1.3224E+07,1.5312E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.5312E+07,1.3224E+07,1.5312E+07,1.73999E+07,1.73999E+07,1.73999E+07,1.5312E+07,1.3224E+07,1.5312E+07,1.73999E+07,1.73999E+07,1.73999E+07
"Revenue crop yield[Rice,Medium]","vnd/household",5.21998E+07,5.21998E+07,5.21998E+07,4.59359E+07,3.96719E+07,4.59359E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,4.59359E+07,3.96719E+07,4.59359E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,5.21998E+07,4.59359E+07,3.96719E+07,4.59359E+07,5.21998E+07,5.21998E+07,5.21998E+07,4.59359E+07,3.96719E+07,4.59359E+07,5.21998E+07,5.21998E+07,5.21998E+07,4.59359E+07,3.96719E+07,4.59359E+07,5.21998E+07,5.21998E+07,5.21998E+07,4.59359E+07,3.96719E+07,4.59359E+07,5.21998E+07,5.21998E+07,5.21998E+07,4.59359E+07,3.96719E+07,4.59359E+07,5.21998E+07,5.21998E+07,5.21998E+07
"Revenue crop yield[Rice,Large]","vnd/household",8.69997E+07,8.69997E+07,8.69997E+07,7.65598E+07,6.61198E+07,7.65598E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,7.65598E+07,6.61198E+07,7.65598E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,8.69997E+07,7.65598E+07,6.61198E+07,7.65598E+07,8.69997E+07,8.69997E+07,8.69997E+07,7.65598E+07,6.61198E+07,7.65598E+07,8.69997E+07,8.69997E+07,8.69997E+07,7.65598E+07,6.61198E+07,7.65598E+07,8.69997E+07,8.69997E+07,8.69997E+07,7.65598E+07,6.61198E+07,7.65598E+07,8.69997E+07,8.69997E+07,8.69997E+07,7.65598E+07,6.61198E+07,7.65598E+07,8.69997E+07,8.69997E+07,8.69997E+07
"Revenue crop yield[Coconut,Small]","vnd/household",8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07,8.63712E+07
"Revenue crop yield[Coconut,Medium]","vnd/household",2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08,2.59114E+08
"Revenue crop yield[Coconut,Large]","vnd/household",4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08,4.31856E+08
"Revenue crop yield[Maize,Small]","vnd/household",1.28527E+07,1.28527E+07,1.28527E+07,1.10253E+07,9.19789E+06,1.10253E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.10253E+07,9.19789E+06,1.10253E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.10253E+07,9.19789E+06,1.10253E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.10253E+07,9.19789E+06,1.10253E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.10253E+07,9.19789E+06,1.10253E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.10253E+07,9.19789E+06,1.10253E+07,1.28527E+07,1.28527E+07,1.28527E+07,1.10253E+07,9.19789E+06,1.10253E+07,1.28527E+07,1.28527E+07,1.28527E+07
"Revenue crop yield[Maize,Medium]","vnd/household",3.85581E+07,3.85581E+07,3.85581E+07,3.30759E+07,2.75937E+07,3.30759E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.30759E+07,2.75937E+07,3.30759E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.30759E+07,2.75937E+07,3.30759E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.30759E+07,2.75937E+07,3.30759E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.30759E+07,2.75937E+07,3.30759E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.30759E+07,2.75937E+07,3.30759E+07,3.85581E+07,3.85581E+07,3.85581E+07,3.30759E+07,2.75937E+07,3.30759E+07,3.85581E+07,3.85581E+07,3.85581E+07
"Revenue crop yield[Maize,Large]","vnd/household",6.42634E+07,6.42634E+07,6.42634E+07,5.51264E+07,4.59895E+07,5.51264E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,5.51264E+07,4.59895E+07,5.51264E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,6.42634E+07,5.51264E+07,4.59895E+07,5.51264E+07,6.42634E+07,6.42634E+07,6.42634E+07,5.51264E+07,4.59895E+07,5.51264E+07,6.42634E+07,6.42634E+07,6.42634E+07,5.51264E+07,4.59895E+07,5.51264E+07,6.42634E+07,6.42634E+07,6.42634E+07,5.51264E+07,4.59895E+07,5.51264E+07,6.42634E+07,6.42634E+07,6.42634E+07,5.51264E+07,4.59895E+07,5.51264E+07,6.42634E+07,6.42634E+07,6.42634E+07
"Revenue shrimp farming[Small,Without disease]","vnd/household",2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07,2.69879E+07
"Revenue shrimp farming[Small,With disease]","vnd/household",7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06,7.13253E+06
"Revenue shrimp farming[Medium,Without disease]","vnd/household",8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07,8.09638E+07
